"";"CODIND";"NOMINDICADOR";"CATEGORIA";"PESTAÑA";"SEXO";"ASCENDENCIA";"QUINTIL";"DEPARTAMENTOUY";"URBANORURALUY";"EDAD";"POBRE";"NSE";"NIVELEDU";"PAÍS";"ANIO";"VALOR";"RESPONSABLE"
"1661";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Biparental)";"Familia y composición de los hogares";"País urbano";"Mujeres";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.567142541340951";"Sharon Katzkowicz"
"1662";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"País urbano";"Mujeres";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.279467042685719";"Sharon Katzkowicz"
"1663";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"País urbano";"Mujeres";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1664";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"País urbano";"Mujeres";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1665";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"País urbano";"Mujeres";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.131142206281291";"Sharon Katzkowicz"
"1666";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"País urbano";"Mujeres";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0222482096920385";"Sharon Katzkowicz"
"1667";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1668";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1669";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Biparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.719620489638805";"Sharon Katzkowicz"
"1670";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.183672235860264";"Sharon Katzkowicz"
"1671";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.00267794528056872";"Sharon Katzkowicz"
"1672";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0299997071492382";"Sharon Katzkowicz"
"1673";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0554380641216296";"Sharon Katzkowicz"
"1674";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.00859155794949516";"Sharon Katzkowicz"
"1675";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1676";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1677";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Biparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.765886501829376";"Sharon Katzkowicz"
"1678";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.164283683800902";"Sharon Katzkowicz"
"1679";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0110775244433224";"Sharon Katzkowicz"
"1680";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0289705994027268";"Sharon Katzkowicz"
"1681";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0285041261727293";"Sharon Katzkowicz"
"1682";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.00127756435094398";"Sharon Katzkowicz"
"1683";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1684";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1685";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Biparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.594870022656852";"Sharon Katzkowicz"
"1686";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.133689851884734";"Sharon Katzkowicz"
"1687";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0281679622828577";"Sharon Katzkowicz"
"1688";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.118813773878561";"Sharon Katzkowicz"
"1689";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.110103256792795";"Sharon Katzkowicz"
"1690";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0143551325041999";"Sharon Katzkowicz"
"1691";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1692";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1693";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Biparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0442114191055218";"Sharon Katzkowicz"
"1694";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1695";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.00702003454622975";"Sharon Katzkowicz"
"1696";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.386067426724904";"Sharon Katzkowicz"
"1697";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.407123840434347";"Sharon Katzkowicz"
"1698";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Todos";"Todos";"Urbano (más de 5.000 habitantes)";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.155577279188997";"Sharon Katzkowicz"
"1699";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 1";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1700";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 1";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1701";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Biparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 1";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.5609666536117";"Sharon Katzkowicz"
"1702";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 1";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.208948226764362";"Sharon Katzkowicz"
"1703";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 1";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0150806030948576";"Sharon Katzkowicz"
"1704";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 1";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0896736766388871";"Sharon Katzkowicz"
"1705";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 1";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.111289722533278";"Sharon Katzkowicz"
"1706";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 1";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0140411173569155";"Sharon Katzkowicz"
"1707";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 2";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"1708";"516";"Distribución porcentual de hogares con menores de 15 años según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 2";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
